"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.384123246E1,1.120496015E0,-9.542305112E-1,-7.770341492E-1
8.386120346E1,1.246176726E0,-8.820413715E-1,-1.102983677E0
8.388117446E1,8.803370543E-1,-5.205162138E-1,-2.122394271E0
8.390114546E1,2.438606139E-1,-8.551570433E-1,-2.297682686E0
8.392111746E1,1.499501643E-1,-6.660446405E-1,-3.204284118E0
8.394108846E1,1.272419907E0,-5.941542935E-1,-4.821996435E0
8.396105946E1,-4.648347871E-1,-1.353722810E0,-2.960535917E0
8.398103046E1,-5.058021341E-1,-2.021746148E0,-1.566884226E0
8.400100146E1,-1.278384798E-1,-1.227341090E0,-4.560793126E-1
8.402097246E1,8.944642927E-2,-3.353109205E-1,1.321637383E0
8.404094346E1,-1.980859931E0,-4.128409070E-1,1.478970169E0
8.406091546E1,-1.595041785E0,-1.117858994E-1,-5.927030146E-2
8.408088646E1,-5.401581440E-1,7.454030514E-2,-2.043719400E0
8.410085746E1,-5.504833767E-1,2.180405667E0,-1.088821721E0
8.412082846E1,-6.334334032E-1,1.974743890E0,9.495498151E-1
8.414079946E1,-2.508782594E-1,8.800006932E-1,4.664747849E0
8.416077046E1,-6.887689671E-1,1.379574519E0,5.117099562E0
8.418074146E1,-1.243546649E0,2.108084965E0,1.609164273E0
8.420071246E1,-6.048141331E-1,3.288636636E0,1.435754567E-1
8.422068446E1,2.164553354E-1,2.678296080E0,1.618046193E0
8.424065546E1,-9.741469317E-1,1.296577971E0,3.836844093E0
8.426062646E1,-8.538272403E-1,3.726693660E-1,4.115117179E0
8.428059746E1,-1.723161297E-1,4.465425038E-1,2.058269026E0
8.430056846E1,-1.620253956E-1,3.826037854E-1,4.005752027E-1
8.432053946E1,-4.279823450E-1,-1.658089095E-1,-2.659015471E-1
8.434051046E1,-1.970210543E-1,-5.715577286E-1,-8.114227939E-1
8.436048246E1,-3.436133820E-1,-7.767949980E-1,-7.244302583E-1
8.438045246E1,-6.386805484E-1,-1.440872635E0,-7.723575461E-1
8.440042346E1,-5.594900988E-1,-1.667067495E0,-9.715979111E-1
8.442039446E1,3.752593902E-1,-1.155817364E0,-1.214664912E0
8.444036546E1,7.773218322E-1,-9.598502702E-1,-1.932228785E0
8.446033646E1,1.673049197E-2,-1.424375301E0,-2.227736539E0
8.448030746E1,-7.839689469E-1,-1.264856241E0,-1.898288037E0
8.450027846E1,-1.639111957E-1,-7.624090934E-1,-9.541252613E-1
8.452025046E1,3.417054355E-2,-3.872757107E-1,-7.232228082E-1
8.454022146E1,1.926404665E-1,-2.283823031E-1,-8.871342963E-1
8.456019246E1,3.301644936E-1,1.800299227E-2,-5.531641424E-1
8.458016346E1,3.207240178E-1,-5.124382854E-2,2.620856541E-1
8.460013446E1,4.131709823E-1,1.923073214E-1,7.281163430E-1
8.462010546E1,4.210578530E-1,3.422433794E-1,6.983680487E-1
8.464007646E1,-1.853706233E-1,7.117049628E-1,1.273897791E0
8.466004846E1,-4.719929485E-1,6.932645988E-1,1.874807957E0
8.468001946E1,-4.972619833E-1,9.402685297E-1,1.634563408E0
8.469999046E1,7.245679602E-2,1.050942873E0,1.663342234E0
8.471996146E1,4.666763677E-1,7.403370237E-1,2.289042841E0
8.473993246E1,4.580148871E-1,1.140464330E-1,2.476615087E0
8.475990346E1,-1.796691495E-1,-4.204042804E-1,1.536538346E0
8.477987446E1,-1.122466892E0,-2.909539425E-1,-1.013392639E0
8.479984546E1,-1.528927756E0,-2.122703004E-1,-9.241500950E-1
8.481981746E1,-2.079807830E-1,-5.310312617E-1,1.533442245E0
8.483978846E1,-1.555781825E-1,-6.087314022E-1,1.073169894E0
8.485975946E1,-3.967188178E-1,-5.678798300E-1,1.017062352E0
8.487973046E1,-7.526322564E-1,-6.124683577E-1,-5.336531532E-1
8.489970146E1,-3.819795951E-2,-5.348576796E-1,-1.296465704E0
8.491967246E1,1.427582937E0,-5.232749301E-1,-1.047763157E0
8.493964346E1,1.427102150E0,-6.478510290E-1,-1.146156009E0
8.495961546E1,2.611430830E-1,-7.587177461E-1,-1.464662032E0
8.497958646E1,-4.634478275E-1,-5.541125607E-1,-1.596923711E0
8.499955746E1,-6.466084957E-2,-2.257791227E-1,-1.502865985E0
8.501952846E1,1.129038870E-1,1.486420691E-2,-1.716877002E0
8.503949946E1,-8.319178694E-1,-2.370168865E-2,-1.923025267E0
8.505947046E1,-1.250008114E0,6.478966373E-1,-1.562826843E0
8.507944146E1,2.512262052E-1,1.482848627E0,-1.100180522E0
8.509941346E1,1.735457260E0,2.076578413E0,-2.673966801E-1
8.511938446E1,1.469119511E0,1.871559829E0,-4.122386438E-1
8.513935546E1,7.230509732E-2,2.187702407E0,3.011947560E-1
8.515932646E1,9.621304650E-2,2.098192645E0,1.946572589E0
8.517929746E1,6.011559688E-1,1.381232205E0,2.566850488E0
8.519926846E1,-7.452187179E-1,1.284439736E0,2.198702189E0
8.521923946E1,-1.472170296E0,1.354999257E0,1.356036553E0
8.523921046E1,-9.659484775E-1,1.408959117E0,1.055542878E0
8.525918246E1,-7.178354030E-1,7.565706486E-1,9.524336618E-1
8.527915346E1,-7.795303986E-1,5.049655437E-2,8.198106247E-1
8.529912446E1,-9.764543892E-1,-3.829341531E-1,3.176967680E-1
8.531909546E1,-8.837918817E-1,-6.020170444E-1,1.028525233E-1
8.533906646E1,-1.086711826E0,-9.976583666E-1,-5.352740014E-1
8.535903746E1,-7.954806527E-1,-9.218936545E-1,-1.148219492E0
8.537900958E1,-1.110499104E0,-2.035621591E0,-1.254778565E0
8.539898158E1,-1.325719763E0,-1.769617717E0,-8.475556630E-1
8.541895258E1,-8.466610390E-1,-2.433409426E0,-4.175865072E-1
8.543892358E1,-6.506016324E-1,-2.604562690E0,-3.154414970E-1
8.545889458E1,-3.181279637E-1,-2.364277795E0,-6.456121302E-1
8.547886558E1,-8.958539201E-2,-1.975815099E0,-1.465500523E0
8.549883658E1,2.169925483E-2,-1.344407026E0,-1.937428713E0
8.551880758E1,1.623564211E-1,-9.619453275E-1,-1.848261014E0
8.553877858E1,2.539993934E-1,-8.434930176E-1,-1.584992468E0
8.555875058E1,2.005390134E-1,-3.884936857E-1,-1.038899948E0
8.557872158E1,1.489807965E-1,2.169071424E-1,-4.240085042E-1
8.559869258E1,1.016825137E-1,6.161842632E-1,1.615363491E-1
8.561866358E1,1.674921037E-1,1.105818992E0,8.864729762E-1
8.563863458E1,4.157892193E-1,1.372315786E0,1.279968955E0
8.565860558E1,5.732347832E-1,1.562131609E0,1.757677703E0
8.567857658E1,3.885430947E-1,1.723307769E0,2.557975000E0
8.569854758E1,2.233052023E-1,1.811153414E0,3.241350203E0
8.571851958E1,5.326191096E-1,1.335943766E0,2.999751438E0
8.573849058E1,1.025611785E0,1.033888884E0,2.268524376E0
8.575846158E1,1.221105327E0,9.294505960E-1,1.632534424E0
8.577843258E1,8.013040410E-1,4.570376712E-1,7.425794309E-1
8.579840358E1,-9.630883120E-2,1.003738886E-1,2.532546043E-2
8.581837458E1,-9.976842770E-2,-1.332083434E-1,-1.855222124E-1
8.583834558E1,4.778404565E-1,-5.607982671E-1,1.399355650E-2
8.585831758E1,6.885941353E-1,-1.156191001E0,2.310948265E-1
8.587828858E1,5.712901820E-1,-1.707340193E0,1.810005605E-1
8.589825958E1,3.698927426E-1,-1.666057096E0,-2.262580097E-1
8.591823058E1,2.728296936E-1,-1.484166005E0,-1.083450469E0
8.593820158E1,3.919101407E-1,-1.356010825E0,-1.999422063E0
8.595817258E1,3.691220795E-1,-1.108177174E0,-2.455684978E0
8.597814358E1,4.687500827E-2,-1.033215870E0,-2.726363116E0
8.599811458E1,-1.442902423E-1,-1.004023646E0,-2.720185533E0
8.601808658E1,-1.965846145E-1,-7.675856334E-1,-2.354456227E0
8.603805758E1,-1.160459615E-1,-4.681234074E-1,-1.745419015E0
8.605802858E1,1.417625275E-1,-1.077010345E-1,-9.907995826E-1
8.607799958E1,3.910271381E-1,1.394788975E-1,-2.889968795E-1
8.609797058E1,1.562718084E-1,4.243669385E-1,2.596163750E-2
8.611794158E1,-6.333680240E-2,8.802907151E-1,1.057363701E-1
8.613791258E1,-1.398920032E-1,1.068358805E0,7.748086989E-2
8.615788358E1,-2.071446311E-1,1.332457656E0,2.639637798E-1
8.617785558E1,-1.376357911E-1,1.381583623E0,6.282809830E-1
8.619782658E1,-1.380096201E-1,1.548225760E0,1.368422710E0
8.621779758E1,-6.976293261E-1,1.961563681E0,2.300059580E0
8.623776858E1,-1.154061884E0,2.298319448E0,2.389265871E0
8.625773958E1,-7.648013355E-1,2.230360184E0,1.705822256E0
8.627771058E1,-3.562130354E-1,1.711423888E0,9.079468757E-1
8.629768158E1,-7.709534834E-1,4.190120584E-1,9.716213000E-1
8.631765258E1,-1.450783373E0,-3.217658454E-1,1.531369407E0
8.633762458E1,-1.061919997E0,-3.262132376E-1,1.636689456E0
8.635759558E1,-6.019903300E-1,-1.675367618E-1,8.344923985E-1
8.637756621E1,-7.410192476E-1,-2.410923958E-2,-5.361206782E-1
8.639753721E1,-7.142786148E-1,-6.886850595E-1,-1.632378888E0
8.641750821E1,-6.991800807E-1,-1.272896163E0,-1.642761204E0
8.643747921E1,-4.333265905E-1,-1.578730100E0,-7.174574536E-1
8.645745021E1,-1.591313893E-1,-1.921193919E0,-1.577485228E-1
8.647742121E1,-1.367028770E-1,-1.953029670E0,-2.915269697E-1
8.649739321E1,-2.401164955E-1,-1.704474472E0,-9.334185165E-1
8.651736421E1,-4.149436388E-1,-1.106496685E0,-1.455528097E0
8.653733521E1,-4.546713030E-1,-8.925418013E-1,-1.684010972E0
8.655730621E1,-5.085764918E-1,-4.271782798E-1,-1.187210480E0
8.657727721E1,-3.134648457E-1,2.936465853E-1,-1.689272296E-1
8.659724821E1,7.800425964E-2,5.586745584E-1,4.168702233E-1
8.661721921E1,6.269756469E-2,7.000707579E-1,3.880130446E-1
8.663719021E1,-1.573038603E-1,9.607992733E-1,1.573357093E-1
8.665716221E1,-3.470733988E-1,1.275694056E0,2.256709492E-1
8.667713321E1,-3.146597242E-1,1.411276953E0,5.817564422E-1
8.669710421E1,9.790410695E-2,1.380258644E0,9.887898946E-1
8.671707521E1,3.733483739E-1,1.326338544E0,1.734774744E0
8.673704621E1,3.858069632E-1,1.169591650E0,2.270215391E0
8.675701721E1,2.130346777E-1,1.376724002E0,2.199275801E0
8.677698821E1,7.870952339E-1,1.557336892E0,2.126234722E0
8.679695921E1,1.329113925E0,1.482107200E0,2.114749621E0
8.681693021E1,1.106038482E0,7.471309036E-1,1.770492461E0
8.683690221E1,4.661174652E-2,-2.634550720E-1,8.020479530E-1
8.685687321E1,-5.006737605E-1,-8.488245088E-1,-5.352383333E-1
8.687684421E1,-1.037894483E-1,-8.744873536E-1,-1.514817109E0
8.689681521E1,1.807618479E-1,-1.020335623E0,-2.019767450E0
8.691678621E1,4.814446802E-1,-1.243388189E0,-1.669224533E0
8.693675721E1,7.341198986E-1,-1.629289219E0,-8.710339880E-1
8.695672821E1,4.788310114E-1,-2.278909031E0,-7.412287241E-1
8.697669921E1,4.219342592E-2,-2.058380123E0,-1.358223411E0
8.699667121E1,5.468050213E-2,-1.589980143E0,-2.079345900E0
8.701664221E1,1.780512798E-1,-1.297683095E0,-2.395889012E0
8.703661321E1,2.335016318E-1,-1.538712341E0,-2.365772343E0
8.705658421E1,2.605159326E-1,-7.325251436E-1,-2.139647065E0
8.707655521E1,3.143861476E-1,-9.555683541E-1,-2.380509081E0
8.709652621E1,-3.560995263E-1,-1.056359149E0,-1.391046172E0
8.711649721E1,-2.660327622E-1,-6.004230934E-1,-6.657856089E-1
8.713646821E1,-1.085888063E-1,1.349747872E-1,-1.213115984E-1
8.715643921E1,4.867514670E-3,7.337162215E-1,-9.171533167E-2
8.717641121E1,-1.411016277E-1,1.124626561E0,-3.162887585E-1
8.719638221E1,-3.997682139E-1,1.500399045E0,-3.907705915E-1
8.721635321E1,-4.785652554E-1,1.795481706E0,-1.349022818E-1
8.723632421E1,-4.115061704E-1,1.846474105E0,6.552565277E-1
8.725629521E1,-6.112730772E-1,1.879224359E0,1.764897845E0
8.727626621E1,-1.143673720E0,2.078265919E0,2.056851076E0
8.729623721E1,-1.084319804E0,1.776236181E0,1.386037447E0
8.731620821E1,-5.486499092E-1,1.224090039E0,8.504833639E-1
8.733618021E1,-3.371334976E-1,7.337875575E-1,1.765922277E0
8.735615121E1,-8.313589487E-1,2.289360344E-1,2.588453611E0
8.737612246E1,-9.299780148E-1,-3.884480774E-1,2.221103457E0
8.739609346E1,-8.206194408E-1,-5.141351473E-1,1.078829999E0
8.741606446E1,-6.091472123E-1,-3.080535400E-1,-1.498670608E-1
8.743603546E1,6.126708906E-2,-4.394931006E-1,-1.075646775E0
8.745600646E1,3.267837066E-1,-7.358960634E-1,-1.151568192E0
8.747597746E1,4.214257525E-1,-1.288919873E0,-5.142930222E-1
8.749594846E1,3.460361392E-1,-1.997241052E0,-1.812981838E-1
8.751592046E1,4.788635731E-2,-2.360159016E0,-5.456048620E-1
8.753589146E1,5.665294155E-3,-2.497973211E0,-1.361070421E0
8.755586246E1,-9.858800277E-2,-2.093043587E0,-1.930628986E0
8.757583346E1,1.503648050E-3,-1.491299023E0,-1.949761076E0
8.759580446E1,3.729855907E-1,-1.084645640E0,-1.304935981E0
8.761577546E1,4.373325545E-1,-7.309025413E-1,-6.804551035E-1
8.763574646E1,5.745737956E-1,-4.201084113E-1,-4.186009991E-1
8.765571746E1,5.850091021E-1,2.022025645E-1,-3.147696519E-1
8.767568846E1,2.332328243E-1,1.245066340E0,1.992239928E-1
8.769566046E1,-1.815797272E-1,1.567882930E0,8.675443697E-1
8.771563146E1,-2.496627694E-2,1.491228272E0,1.474695269E0
8.773560246E1,3.767913972E-1,1.352998340E0,2.122604771E0
8.775557346E1,4.507701869E-1,1.864640819E0,3.024649467E0
8.777554446E1,6.832605976E-1,1.582766433E0,2.589303212E0
8.779551546E1,6.576751553E-1,6.993106198E-1,7.843998867E-1
8.781548646E1,7.152932529E-1,2.797986245E-1,2.410573125E-2
8.783545746E1,6.362581200E-1,5.408738798E-1,9.792612720E-1
8.785542846E1,1.167515377E-2,2.796694010E-1,5.986964107E-1
8.787540046E1,-1.637031993E-1,-1.293708158E-1,-7.492803401E-1
8.789537146E1,5.305026368E-1,-5.427484971E-1,-1.241722902E0
8.791534246E1,4.329311725E-1,-1.316118196E0,-7.014086008E-2
8.793531346E1,1.582999517E-1,-1.716239655E0,1.137859980E0
8.795528446E1,5.540681950E-1,-1.806995459E0,1.320649204E0
8.797525546E1,1.280166152E0,-1.628488736E0,1.201661289E-1
8.799522646E1,1.327964363E0,-1.521651919E0,-1.244455306E0
8.801519746E1,1.075035448E0,-1.690913025E0,-2.102453511E0
8.803516846E1,4.650691874E-1,-1.879604428E0,-2.678707724E0
8.805514046E1,2.089261316E-2,-2.251250532E0,-3.050017612E0
8.807511146E1,-5.300359194E-1,-2.335641056E0,-3.011915985E0
8.809508246E1,-5.046462858E-1,-1.512636682E0,-2.706114208E0
8.811505346E1,-5.158552520E-2,2.853558183E-2,-2.449726666E0
8.813502446E1,4.132548898E-2,1.321371920E0,-9.587205881E-1
8.815499546E1,-3.203762546E-1,1.979271973E0,1.313237273E0
8.817496646E1,-1.650928449E-1,1.862597217E0,2.266659699E0
8.819493746E1,-9.374288294E-1,2.776851484E0,3.080685089E0
8.821490846E1,-2.603290775E-1,3.605935793E0,3.541455038E0
8.823488046E1,-1.028595985E0,2.958936703E0,1.950502503E0
8.825485146E1,-3.296666763E-1,2.622811850E0,9.442411280E-1
8.827482246E1,-4.444326092E-1,2.564517449E0,1.067115687E0
8.829479346E1,-1.000623928E0,2.465589577E0,2.174291233E0
8.831476446E1,-1.281611438E0,1.407123676E0,2.246941134E0
8.833473546E1,-1.272402950E0,7.336805534E-1,1.649529941E0
8.835470646E1,-1.136555101E0,4.438609707E-1,8.684489340E-1
8.837467638E1,-9.581561856E-1,4.609944820E-2,5.608064532E-3
8.839464738E1,-9.402807357E-1,-5.839672744E-2,-7.715670025E-1
8.841461938E1,-1.091700598E0,-1.086915529E-1,-1.209329327E0
8.843459037E1,-1.169379981E0,-2.796694010E-1,-1.243940751E0
8.845456137E1,-8.349997175E-1,-6.487766433E-1,-1.034971204E0
8.847453237E1,4.563919924E-2,-9.662857157E-1,-9.067897117E-1
8.849450337E1,1.072766729E-1,-1.295731294E0,-7.550866252E-1
8.851447437E1,1.173944756E-1,-1.296934066E0,-4.924250203E-1
8.853444538E1,-7.952885717E-2,-1.275298199E0,-1.116683119E0
8.855441638E1,3.830189377E-2,-1.212978575E0,-1.732824697E0
8.857438738E1,2.234128276E-1,-9.289851576E-1,-1.389196697E0
8.859435938E1,7.455594644E-2,-7.196349567E-1,-7.311557257E-1
8.861433038E1,-2.077677616E-1,-6.236482340E-1,-5.716717494E-1
8.863430138E1,-4.313737666E-1,-4.410081142E-1,-6.100587201E-1
8.865427238E1,-4.215444875E-1,-2.114259624E-1,-2.245336658E-1
8.867424338E1,-2.038568149E-1,4.805183351E-2,1.928300625E-1
8.869421438E1,4.459276691E-2,5.577319872E-1,7.685767365E-1
8.871418537E1,2.953433925E-1,1.091224342E0,1.372990555E0
8.873415637E1,6.681293191E-1,1.082033688E0,1.632505188E0
8.875412737E1,8.244921979E-1,1.005574912E0,1.482383773E0
8.877409938E1,5.163413018E-1,1.235020823E0,1.975604600E0
8.879407038E1,2.479547794E-1,1.590718061E0,2.506741696E0
8.881404138E1,5.367216258E-1,1.690562777E0,2.098273337E0
8.883401238E1,1.015155282E0,1.549201076E0,1.700045791E0
8.885398338E1,1.252441141E0,1.232262107E0,1.440593138E0
8.887395438E1,8.371023032E-1,5.083920121E-2,1.386456692E0
8.889392538E1,6.559922536E-1,-9.335454011E-1,1.667332374E0
8.891389638E1,5.747914947E-1,-1.617123502E0,1.972945286E0
8.893386738E1,7.466252656E-1,-1.962219154E0,1.425105618E0
8.895383838E1,1.075840537E0,-1.848772060E0,-2.691297948E-2
8.897381037E1,1.439241701E0,-1.833384528E0,-1.001854913E0
8.899378138E1,1.634030580E0,-1.663941574E0,-1.771698157E0
8.901375238E1,1.569428788E0,-1.846012759E0,-2.687552222E0
8.903372338E1,1.145892592E0,-1.703854083E0,-3.350704245E0
8.905369438E1,8.728151230E-1,-1.209331666E0,-3.388404168E0
8.907366538E1,1.845043583E-1,-2.058890585E0,-3.320528519E0
8.909363638E1,5.252056076E-1,-1.325709384E0,-2.855433969E0
8.911360738E1,6.271761516E-1,-1.300247684E0,-1.775916338E0
8.913357838E1,2.762517035E-3,-1.101510764E0,-2.868386722E-1
8.915355038E1,6.886525344E-1,-9.152716827E-1,2.644876903E-1
8.917352137E1,-1.843751349E-2,1.502319270E-1,7.865007913E-1
8.919349237E1,3.448530282E-1,7.396616703E-1,2.441639382E-1
8.921346337E1,1.795687601E-1,1.279947320E0,-5.312101865E-1
8.923343437E1,-3.210457243E-1,2.268070047E0,-1.189272793E0
8.925340537E1,-6.627492960E-1,2.958107568E0,-1.377131553E0
8.927337638E1,-6.898061170E-1,3.068739227E0,-7.360679716E-1
8.929334738E1,-3.184193012E-1,2.214769753E0,6.808252323E-1
8.931331838E1,-2.853111602E-1,1.658089095E0,2.159853289E0
8.933328938E1,-6.812260589E-1,1.674677646E0,2.607417301E0
8.935326138E1,-9.602662995E-1,2.084758083E0,1.693433760E0
8.937323308E1,-7.376736901E-1,2.094453351E0,8.102504271E-1
8.939320408E1,-4.197338241E-1,1.555154126E0,9.823433393E-1
8.941317508E1,6.874059811E-3,7.504977304E-1,1.222165135E0
8.943314608E1,-2.875850692E-2,1.432830960E-1,9.366087574E-1
8.945311708E1,-6.715717211E-2,-2.900762755E-1,1.346543598E-1
8.947308808E1,-2.230395560E-1,-6.199101090E-1,-7.448206687E-1
8.949305908E1,-1.882659452E-1,-6.474066406E-1,-1.147623076E0
8.951303008E1,-4.368323252E-2,-6.025029480E-1,-8.450653338E-1
8.953300208E1,2.931733263E-1,-7.285385120E-1,-1.841931403E-1
8.955297308E1,9.553044985E-1,-5.835205472E-1,2.107623035E-1
8.957294408E1,1.501827666E0,-4.420571047E-1,-2.354767299E-1
8.959291508E1,7.068119397E-1,-6.782331616E-1,-7.893670964E-1
8.961288608E1,-2.281515574E-1,-1.275314571E0,-7.754934078E-1
8.963285708E1,-4.487680272E-1,-1.802041113E0,-4.850475883E-1
8.965282808E1,-4.183293229E-1,-1.590295892E0,-4.829800129E-3
8.967279908E1,-5.760579651E-1,-7.821118712E-1,2.036468267E-2
8.969277008E1,-1.672506867E-1,-4.708879709E-2,-6.554471469E-1
8.971274108E1,4.645734166E-1,6.094412541E-1,-9.763622224E-1
8.973271308E1,7.450507566E-1,6.139757699E-1,-6.231026888E-1
8.975268408E1,4.543168887E-1,5.033593136E-1,4.544654810E-1
8.977265508E1,1.444310871E-1,2.859516495E-1,1.418245665E0
8.979262608E1,1.501154487E-1,9.471202970E-2,2.043728755E0
8.981259708E1,2.929402600E-1,4.801616549E-2,2.471781194E0
8.983256808E1,5.772639899E-2,1.963290364E-1,2.720361534E0
8.985253908E1,-1.077251178E-1,4.937160856E-1,2.233273267E0
8.987251008E1,4.118341992E-2,8.493606985E-1,9.527020490E-1
8.989248108E1,3.950495474E-1,1.050503163E0,3.146328270E-2
8.991245208E1,3.671409698E-1,1.171406041E0,1.166706634E-1
8.993242308E1,5.940886585E-1,7.709279019E-1,1.100609708E-1
8.995239508E1,4.725119620E-1,3.237158918E-1,2.443376005E-2
8.997236608E1,5.269264797E-1,-2.306638867E-1,-2.308539212E-1
8.999233708E1,7.832851882E-1,-1.228046849E0,-4.623779333E-1
9.001230808E1,1.071570023E0,-2.158611925E0,-4.164615029E-1
9.003227908E1,1.316563023E0,-2.921795189E0,-4.154832637E-1
9.005225008E1,1.461036758E0,-3.268760780E0,-4.022837591E-1
9.007222108E1,1.654147780E0,-2.718879849E0,-5.525881916E-1
9.009219208E1,1.829006717E0,-2.087843658E0,-1.298426861E0
9.011216308E1,1.716071255E0,-1.416334795E0,-2.311748164E0
9.013213408E1,1.310818134E0,-6.202287823E-1,-3.289118446E0
9.015210608E1,7.822058652E-1,-2.598514330E-1,-4.051516430E0
9.017207708E1,5.227471458E-1,-1.552751505E-1,-4.278014760E0
9.019204808E1,-1.643453149E-2,3.235030532E-1,-3.778252653E0
9.021201908E1,-2.585945558E-1,6.124221647E-1,-2.571773259E0
9.023199008E1,-7.139943670E-2,5.194221997E-1,-1.073541777E0
9.025196108E1,-2.006224641E-1,5.878398854E-1,2.094519424E-1
9.027193208E1,-3.355252209E-1,1.065677272E0,7.920574003E-1
9.029190308E1,-1.988847447E-1,1.563109848E0,3.343063688E-1
9.031187408E1,-2.534125705E-1,2.071005431E0,-5.512035710E-1
9.033184508E1,-3.779780531E-1,2.492053490E0,-5.767950797E-1
9.035181708E1,-2.180647815E-1,2.500481667E0,9.055805075E-1
9.037178783E1,-7.939699515E-1,2.032557065E0,2.293487309E0
9.039175883E1,-1.445441942E0,1.771793466E0,1.970390638E0
9.041172983E1,-7.394463466E-1,2.042210818E0,-2.382541573E-1
9.043170083E1,-5.486537464E-2,2.692326474E0,-4.661318457E-1
9.045167183E1,6.103059842E-1,1.912778606E0,2.011127020E0
9.047164283E1,7.732486618E-1,7.045310140E-2,3.426749039E0
9.049161383E1,-7.293733482E-1,-9.692905998E-1,2.379767069E0
9.051158483E1,-2.020993319E0,-1.246687773E0,2.174404085E-1
9.053155583E1,-2.392969790E0,-1.105141300E0,-9.056547672E-1
9.055152783E1,-1.622554689E0,-1.094790559E0,-2.367736423E-1
9.057149883E1,-4.491989670E-1,-1.385216498E0,9.781315899E-1
9.059146983E1,-3.767094266E-2,-1.725761261E0,1.414385333E0
9.061144083E1,-2.288885989E-1,-1.995269955E0,8.973487973E-1
9.063141183E1,-5.831195012E-1,-2.023023180E0,-2.588895661E-1
9.065138283E1,-9.512517934E-1,-2.006500118E0,-1.341555339E0
9.067135383E1,-9.956957486E-1,-1.796112621E0,-1.620838239E0
9.069132483E1,-7.467734195E-1,-1.296683806E0,-1.130643931E0
9.071129583E1,-5.311034748E-1,-5.532933658E-1,-1.692897570E-1
9.073126683E1,-2.019668851E-1,1.749744201E-1,4.384756851E-1
9.075123883E1,-1.404367445E-1,1.124126624E0,4.984827358E-1
9.077120983E1,-1.495117693E-1,1.965950847E0,1.237779540E-1
9.079118083E1,-5.102733538E-2,2.478817733E0,-1.116818190E-4
9.081115183E1,6.455724422E-1,2.404624168E0,6.176425588E-1
9.083112283E1,1.166134557E0,1.687485972E0,2.053192474E0
9.085109383E1,1.055604054E0,9.324566495E-1,3.525564644E0
9.087106483E1,5.398871621E-1,9.879835635E-1,4.179939412E0
9.089103583E1,3.891728398E-1,1.094933816E0,2.649969828E0
9.091100683E1,9.904716269E-1,1.284181289E0,5.236304408E-1
9.093097783E1,1.662395862E0,1.381511117E0,-2.030901718E-1
9.095094883E1,1.737576876E0,1.177250918E0,1.110269308E-1
9.097092083E1,9.671231101E-1,1.433439070E-1,2.453211021E-1
9.099089183E1,1.550749565E-1,-8.596003425E-1,1.404027575E-1
9.101086283E1,1.273218783E-1,-1.659352094E0,-4.043583512E-2
9.103083383E1,3.806705497E-1,-2.221525041E0,-1.351759315E-2
9.105080483E1,6.611446738E-1,-2.734524660E0,-3.900326729E-2
9.107077583E1,4.129346817E-1,-3.019272367E0,-6.681227410E-1
